ProvinceKey,ProvinceName,ProvinceNameEng,RegionKey,Region,RegionEng,SocioEconomyKey,SocioEconomic,SocioEconomic,SocioEconomicEng,SocioEconomicEng,Year,AvgMonthlyIncome,AvgMonthlyExpense,AvgAmountDebtPerHousehold,PercentageExpenditureToIncome,,,,
63,ตาก                 ,Tak                 ,1,กรุงเทพมหานคร,Bangkok Metropolis,20,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,Entrepreneurs for non - agricultural business,Entrepreneurs for non - agricultural business,2558,30295,19609,193176,64.7,,,,
63,ตาก                 ,Tak                 ,1,กรุงเทพมหานคร,Bangkok Metropolis,30,ลูกจ้าง - ผู้จัดการ นักวิชาการ และผู้ปฏิบัติงานวิชาชีพ,ลูกจ้าง - ผู้จัดการ นักวิชาการ และผู้ปฏิบัติงานวิชาชีพ,Employees - Professional, technician and manager,Employees - Professional, technician and manager,2558,47015,31447,343485,66.9,,
63,ตาก                 ,Tak                 ,1,กรุงเทพมหานคร,Bangkok Metropolis,31,ลูกจ้าง - คนงานเกษตร ป่าไม้ และประมง,ลูกจ้าง - คนงานเกษตร ป่าไม้ และประมง,Employees - Labourers in agriculture, forestry and fishery,Employees - Labourers in agriculture, forestry and fishery,2558,10301,8264,40344,80.2,,
63,ตาก                 ,Tak                 ,1,กรุงเทพมหานคร,Bangkok Metropolis,32,ลูกจ้าง - คนงานด้านการขนส่ง และงานพื้นฐาน,ลูกจ้าง - คนงานด้านการขนส่ง และงานพื้นฐาน,Employees - Labourers in logistics, transportation and basic work,Employees - Labourers in logistics, transportation and basic work,2558,10619,7442,1672,70.1,,
63,ตาก                 ,Tak                 ,1,กรุงเทพมหานคร,Bangkok Metropolis,33,ลูกจ้าง - เสมียน พนักงานขาย และให้บริการ,ลูกจ้าง - เสมียน พนักงานขาย และให้บริการ,Employees - Clerical, sales and services worker,Employees - Clerical, sales and services worker,2558,19343,17213,279947,89,,
63,ตาก                 ,Tak                 ,1,กรุงเทพมหานคร,Bangkok Metropolis,34,ลูกจ้าง - ผู้ปฏิบัติงานในกระบวนการผลิต ก่อสร้าง และเหมืองแร่,ลูกจ้าง - ผู้ปฏิบัติงานในกระบวนการผลิต ก่อสร้าง และเหมืองแร่,Employees - Workers related to production, construction and mining,Employees - Workers related to production, construction and mining,2558,16098,13609,33031,84.5,,
63,ตาก                 ,Tak                 ,1,กรุงเทพมหานคร,Bangkok Metropolis,40,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,Economically inactive,Economically inactive,2558,13610,11383,104550,83.6,,,,
64,สุโขทัย             ,Sukhothai           ,1,กรุงเทพมหานคร,Bangkok Metropolis,99,เฉลี่ยครัวเรือนทั้งสิ้น,เฉลี่ยครัวเรือนทั้งสิ้น,Average Total Household,Average Total Household,2556,24121,15312,176298,63.5,,,,
64,สุโขทัย             ,Sukhothai           ,1,กรุงเทพมหานคร,Bangkok Metropolis,10,ผู้ถือครองทำการเกษตร - ส่วนใหญ่เป็นเจ้าของที่ดิน,ผู้ถือครองทำการเกษตร - ส่วนใหญ่เป็นเจ้าของที่ดิน,Farm operators - Mainly owning land,Farm operators - Mainly owning land,2556,26889,12357,171173,46,,,,
64,สุโขทัย             ,Sukhothai           ,1,กรุงเทพมหานคร,Bangkok Metropolis,11,ผู้ถือครองทำการเกษตร - ส่วนใหญ่เช่าที่ดิน / ทำฟรี,ผู้ถือครองทำการเกษตร - ส่วนใหญ่เช่าที่ดิน / ทำฟรี,Farm operators - Mainly renting land / free,Farm operators - Mainly renting land / free,2556,36582,14462,201539,39.5,,,,
64,สุโขทัย             ,Sukhothai           ,1,กรุงเทพมหานคร,Bangkok Metropolis,12,ผู้ถือครองทำการเกษตร - ประมง ป่าไม้ ล่าสัตว์ หาของป่า บริการทางการเกษตร,ผู้ถือครองทำการเกษตร - ประมง ป่าไม้ ล่าสัตว์ หาของป่า บริการทางการเกษตร,Farm operators - Fishing, Forestry, Agricultural services,Farm operators - Fishing, Forestry, Agricultural services,2556,0,0,0,0
64,สุโขทัย             ,Sukhothai           ,1,กรุงเทพมหานคร,Bangkok Metropolis,20,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,Entrepreneurs for non - agricultural business,Entrepreneurs for non - agricultural business,2556,30152,19194,220737,63.7,,,,
64,สุโขทัย             ,Sukhothai           ,1,กรุงเทพมหานคร,Bangkok Metropolis,30,ลูกจ้าง - ผู้จัดการ นักวิชาการ และผู้ปฏิบัติงานวิชาชีพ,ลูกจ้าง - ผู้จัดการ นักวิชาการ และผู้ปฏิบัติงานวิชาชีพ,Employees - Professional, technician and manager,Employees - Professional, technician and manager,2556,49414,40543,762230,82,,
64,สุโขทัย             ,Sukhothai           ,1,กรุงเทพมหานคร,Bangkok Metropolis,31,ลูกจ้าง - คนงานเกษตร ป่าไม้ และประมง,ลูกจ้าง - คนงานเกษตร ป่าไม้ และประมง,Employees - Labourers in agriculture, forestry and fishery,Employees - Labourers in agriculture, forestry and fishery,2556,8906,6867,23582,77.1,,
64,สุโขทัย             ,Sukhothai           ,1,กรุงเทพมหานคร,Bangkok Metropolis,32,ลูกจ้าง - คนงานด้านการขนส่ง และงานพื้นฐาน,ลูกจ้าง - คนงานด้านการขนส่ง และงานพื้นฐาน,Employees - Labourers in logistics, transportation and basic work,Employees - Labourers in logistics, transportation and basic work,2556,12191,9447,55677,77.5,,
